id;x;y;z;zoneid;zonename;ap1;ap2;ap3;ap4;ap5;ap6;ap7;ap8;ap9;ap10;ap11;ap12;ap13;ap14;ap15;ap16;ap17;ap18;ap19;ap20;ap21;ap22;ap23;ap24;ap25;ap26;ap27;ap28;ap29;ap30;ap31;ap32
134e3235-fdbd-49ad-99ec-c459cae24b8a;46.0;11.0;1.5;8e4181f2-8e1c-467d-8cc2-4580bf5cb76c;Ground Floor Lobby;-83.0;;-71.0;;;-85.0;;-61.0;-81.0;;;-88.0;-83.0;;-91.0;-72.0;;;-71.0;-69.0;-88.0;;;;;;;-84.0;;;;-76.0
89033599-1141-4dca-80ee-2098fccc92ad;43.0;14.0;1.5;8e4181f2-8e1c-467d-8cc2-4580bf5cb76c;Ground Floor Lobby;;;-72.0;;;-79.0;;-56.0;-80.0;;;;-78.0;;;-82.0;;;-74.0;-73.0;-90.0;-88.0;-88.0;;;;;-78.0;;;;-81.0
f4e8fe3e-2417-4511-bcd6-e541abf81d36;51.0;19.0;1.5;8e4181f2-8e1c-467d-8cc2-4580bf5cb76c;Ground Floor Lobby;;;-86.0;;;;;-68.0;-78.0;;;;-74.0;;;-84.0;;;-79.0;-78.0;-85.0;-94.0;-91.0;;;;;-89.0;;;;-87.0
371e2e5d-aceb-4617-8a5b-f852d111802e;37.0;17.0;1.5;8e4181f2-8e1c-467d-8cc2-4580bf5cb76c;Ground Floor Lobby;-77.0;;-78.0;;;-90.0;;-48.0;-84.0;;;;-73.0;;;-86.0;;;-69.0;-68.0;;;-93.0;;;;;;;;;-82.0
227b6248-5b9f-4768-b049-f6a3b887ba5c;35.0;11.0;1.5;8e4181f2-8e1c-467d-8cc2-4580bf5cb76c;Ground Floor Lobby;-73.0;;-70.0;;;;;-47.0;-76.0;-91.0;;;-80.0;;;-64.0;;;-67.0;-72.0;-83.0;-87.0;;;;;;;;;;-80.0
271892bf-dbb0-43c9-be82-0b134eed4a69;46.0;16.0;1.5;8e4181f2-8e1c-467d-8cc2-4580bf5cb76c;Ground Floor Lobby;-87.0;;-77.0;;;-83.0;;-58.0;-77.0;-80.0;;;-75.0;;;-82.0;;;-72.0;-70.0;-85.0;-84.0;;;;;;-80.0;;;;
b87b82bb-df67-4f4e-ad1b-edab17b8b870;28.0;27.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-70.0;;;;;-69.0;;-88.0;-85.0;;;;;;-70.0;;;;-79.0;-80.0;-75.0;-76.0;;;;;;;;;;
24a67f13-1256-40b8-b466-2a41142016c7;25.0;24.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-81.0;;;;;-76.0;;;-90.0;;;;-90.0;;-83.0;;;;-76.0;-77.0;-77.0;-77.0;;-88.0;;;;;;;;
0b4ab322-8478-4d17-be1c-5d88e6768432;25.0;28.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-81.0;;;;;-73.0;;;-93.0;;;;;;-80.0;;;;-84.0;-84.0;-76.0;-76.0;;;;;;-91.0;;;;
83063d97-1562-4c89-bcfa-82aa3aa9c70e;28.0;26.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-68.0;;;;;-67.0;;;-91.0;;;;;;-70.0;;;;-81.0;-82.0;-71.0;-71.0;;;;;;-91.0;;;;
8ae8faab-545b-43ea-8e7c-4d6eb9277d04;27.0;26.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-70.0;;;;;-79.0;;;;;;;;;-69.0;;;;-84.0;-84.0;-80.0;-81.0;;;;;;-87.0;;;;
ba790b03-5228-496a-ac12-53bba56e5432;28.0;28.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-73.0;;;;;-80.0;;;;;;;;;-72.0;;;;-84.0;-84.0;-81.0;-81.0;;-88.0;;;;;;;;
092495c4-e3d0-4c8a-b3f8-d7de592adaca;26.0;25.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-65.0;;;;;-73.0;;-86.0;;;;;;;-64.0;;;;-65.0;-67.0;-76.0;-76.0;;;;;;;;;;
05636972-287f-4bfc-897c-de573a30e79e;25.0;23.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-70.0;;;;;-74.0;;;;;;;;;-71.0;;;;-79.0;-80.0;-82.0;-80.0;;-89.0;;;;-86.0;;;;
15e4756a-afa2-43df-83d8-2b10f2a9463f;28.0;22.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-73.0;;;;;-67.0;;-81.0;-81.0;;;;;;-73.0;;;;-67.0;-67.0;-77.0;-77.0;;;;;;-80.0;;;;
be148d14-54c1-4e4e-a81f-f330c2ee9294;27.0;25.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-75.0;;;;;-82.0;;;-90.0;;;;;;-85.0;;;;-83.0;-83.0;-82.0;-85.0;;;;;;;;;;
c04cd446-752a-48b1-8cdd-4ab7a5858007;28.0;25.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;;;;;;-75.0;;-89.0;-86.0;;;;;;-64.0;;;;-80.0;-80.0;-72.0;-71.0;;;;;;-89.0;;;;
dcadddb5-0c12-4eea-9ef3-db307ffc830d;27.0;24.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-73.0;;;;;-75.0;;-84.0;-79.0;;;;;;-73.0;;;;-65.0;-65.0;-76.0;-76.0;;;;;;;;;;
a9838330-fb9c-43d6-bdd0-8143b989c590;27.0;27.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-63.0;;;;;-72.0;;-90.0;-87.0;;;;-86.0;;-63.0;;;;-72.0;-73.0;-75.0;-74.0;;;;;;-89.0;;;;
2a0724a9-db65-44ad-964a-9829bab1f141;26.0;24.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-68.0;;;;;-72.0;;-85.0;;;;;;;-69.0;;;;-70.0;-70.0;-78.0;-78.0;;;;;;-86.0;;;;
71a2f562-c827-448c-b1b6-f64037a22c46;28.0;24.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-73.0;;;;;-73.0;;;-83.0;;;;;;-73.0;;;;-70.0;-70.0;-71.0;-71.0;;;;;;;;;;
1dbd8f02-a197-4a38-ac89-ed2386c621a1;26.0;27.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-75.0;;;;;-71.0;;;-87.0;;;;-87.0;;-74.0;;;;-76.0;-76.0;-77.0;-77.0;;-88.0;;;;;;;;
86aa8d5a-91da-4ef8-8bcf-5a24967f8ccd;27.0;23.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-73.0;;;;;-74.0;;;-83.0;;;;;;-73.0;;;;-75.0;-75.0;-70.0;-70.0;;-88.0;;;;;;;;
e55b871f-c1be-4540-a524-a0212d425fc9;26.0;23.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-63.0;;;;;-69.0;;;-89.0;;;;;;-63.0;;;;-78.0;-78.0;-84.0;-83.0;;;;;;;;;;
d421b418-258f-42d5-a12f-90047f4f4795;27.0;22.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-72.0;;;;;-77.0;;-84.0;-83.0;;;;;;-74.0;;;;-74.0;-73.0;-78.0;-77.0;;;;;;-86.0;;;;
e8e05ae8-157d-4e9d-938a-ee537f2890a7;26.0;28.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-68.0;;;;;-75.0;;-94.0;;;;;-93.0;;-67.0;;;;-80.0;-80.0;-76.0;-76.0;;-87.0;;;;;;;;
ab394865-6a29-45fb-a63f-04d29f2714d0;25.0;25.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-77.0;;;;;-78.0;;-90.0;-81.0;;;;-90.0;;-76.0;;;;-72.0;-73.0;-71.0;-71.0;;-93.0;;;;-89.0;;;;
8ddc64a1-6b30-4a9f-9466-8f355e88554b;25.0;27.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-76.0;;;;;-74.0;;-92.0;-91.0;;;;;;-77.0;;;;-83.0;-83.0;-81.0;-81.0;;-89.0;;;;;;;;
5b69def9-5278-4a7d-b56b-2fd8c0390947;25.0;22.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;;;;;;-81.0;;;;-91.0;;;-87.0;;-77.0;;-90.0;-95.0;-83.0;-82.0;-82.0;-82.0;;;;;;;;;;
baabcd8d-637f-400b-8b7c-c741c87b2af4;25.0;26.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-74.0;-91.0;;;;-74.0;;-86.0;;;;;-88.0;;-71.0;;;;-68.0;-69.0;-71.0;-72.0;;;;;;-85.0;;;;
8e6250ce-9507-4c53-925e-8021320d231d;26.0;22.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-70.0;;;;;-70.0;;;-85.0;;;;;;-71.0;;;;-75.0;-74.0;-78.0;-77.0;;-92.0;;;;-87.0;;;;
e69b138e-d82b-4df6-bd33-d9ce47848027;26.0;26.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-72.0;;;;;-65.0;;-90.0;;;;;;;-76.0;;;;-81.0;-79.0;-78.0;-78.0;;;;;;;;;;
ac0e6419-aaef-4c7f-b1dd-f44a497482f8;27.0;28.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-73.0;;;;;-70.0;;;-93.0;;;;;;-73.0;;;;-82.0;-83.0;-76.0;-76.0;;;;;;;;;;
4d9f3023-da87-4a82-8c23-990c950a102e;28.0;23.0;4.4;93f32509-0f74-4f2c-a45a-90858ca646d8;Lab 102;-65.0;;;;;-75.0;;-90.0;-87.0;;;;;;-64.0;;;;-74.0;-74.0;-76.0;-76.0;;;;;;-89.0;;;;
b5cb38e4-e950-4c34-80c0-120e1e907371;2.0;11.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-79.0;;;;;;;;;-82.0;-87.0;-87.0;;;-80.0;-74.0;-75.0;;;-76.0;-77.0;;;;;-82.0;;;;;
c0ad4614-1b74-41a4-9b32-8ea61cfd66d7;4.0;13.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-89.0;;;;;;;;;-84.0;-84.0;-92.0;;;-83.0;-73.0;-74.0;;;-80.0;-80.0;;;;;-80.0;;;;;
2ee3ba53-fe50-44de-8506-6f36b6917a2c;5.0;13.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-90.0;;;;;;;;;-85.0;-82.0;;;;-78.0;-78.0;-79.0;;;-80.0;-78.0;;;;;-75.0;;;;;
fe12d457-cf2b-4f5c-9c0a-3dc6be924ff7;5.0;12.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-83.0;;;;;-94.0;;;;-81.0;-79.0;-88.0;;;-72.0;-71.0;-71.0;;;-74.0;-74.0;;;;;-71.0;;;;;
3941f29b-4096-4105-8020-436dfc446901;1.0;13.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-76.0;;;;;;;;;-85.0;-86.0;-86.0;;;-86.0;-72.0;-74.0;;;-77.0;-77.0;;;;;-79.0;;;;;
748bf29b-628a-472b-b9b9-29e4913f9c1e;6.0;11.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-83.0;;;;;-92.0;;;;-82.0;-76.0;-87.0;;;-75.0;-61.0;-61.0;;;-74.0;-75.0;;;;;-67.0;;;;;
fc952b79-f519-4d03-b166-9ac389136903;3.0;13.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-84.0;;;;;;;;;-87.0;-80.0;-90.0;;;-83.0;-77.0;-78.0;;;-82.0;-81.0;;;;;-77.0;;;;;
e8477461-6cb4-45a8-97e2-a29ba0d4bec2;1.0;11.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-77.0;;;;;;;;-84.0;-81.0;-80.0;;;;-81.0;-74.0;-73.0;;;-80.0;-80.0;;;;;-75.0;;;;;
dd2f19ad-960a-4a84-a37c-604ebfb58774;4.0;11.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-82.0;;;;;;;;;-79.0;-83.0;-87.0;;;-76.0;-70.0;-73.0;;;-76.0;-74.0;;;;;-73.0;;;;;
878ea2ab-413c-40b8-8f65-55ec6c4160e1;6.0;13.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-83.0;;;;;;;;;-83.0;-84.0;-88.0;;;-80.0;-71.0;-71.0;;;-79.0;-80.0;;;;;-76.0;;;;;
45356e33-c55e-4dab-9709-8c31cbc7ead3;3.0;12.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-86.0;;;;;;;;;-83.0;-80.0;-89.0;;;-77.0;-71.0;-71.0;;;-80.0;-78.0;;;;;-78.0;;;;;
441ec675-57d4-4ef3-bdda-c8c1a051c7a8;6.0;10.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-75.0;;;;;-93.0;;;;-76.0;-82.0;-84.0;;;-70.0;-56.0;-57.0;;;-76.0;-76.0;;;;;-69.0;;;;;
f2286f27-65f8-4fe4-830e-2b6bf98e80ee;1.0;12.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-86.0;;;;;-93.0;;;;-79.0;-84.0;-88.0;;;-77.0;-75.0;-77.0;;;-74.0;-74.0;;;;;-78.0;;;;;
cdf6f052-b76c-49bd-bcfb-40b66bab599c;3.0;11.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-79.0;;;;;-88.0;;;;-77.0;-81.0;-85.0;;;-80.0;-71.0;-69.0;;;-76.0;-76.0;;;;;-69.0;;;;;
948030ce-27e8-4143-92d0-6b2e9a7cd7c7;4.0;12.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-83.0;;;;;;;;;-84.0;-81.0;;;;-79.0;-73.0;-72.0;;;-72.0;-71.0;;;;;-69.0;;;;;
71f2cd7a-d441-4734-8044-f74c9850106b;5.0;10.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-79.0;;;;;;;;-84.0;-81.0;-80.0;-85.0;;;-74.0;-67.0;-68.0;;;-76.0;-76.0;;;;;-68.0;;;;;
c37762aa-f855-4bc8-851a-870fafc77886;3.0;10.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-80.0;;;;;;;;;-82.0;-85.0;;;;-78.0;-75.0;-73.0;;-87.0;-83.0;-83.0;;;;;-70.0;;;;;
db66c50f-b82a-4fd5-a5f2-d2170cb5bb1d;6.0;12.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-73.0;;;;;;;;-84.0;-80.0;-76.0;-83.0;;;-73.0;-66.0;-65.0;;;-76.0;-76.0;;;;;-71.0;;;;;
5311e039-1306-4239-95fd-d04df7a39fbe;5.0;11.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-85.0;;;;;;;;;-83.0;-80.0;-83.0;;;-76.0;-72.0;-72.0;;;-74.0;-73.0;;;;;-73.0;;;;;
f7e173b8-199b-4c35-89b2-ed28d88923bf;2.0;12.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-83.0;;;;;;;;-86.0;-88.0;-76.0;;;;-81.0;-75.0;-72.0;;;-78.0;-79.0;;;;;-77.0;;;;;
2d70169a-e711-4a15-9e8b-0ed54073c2e3;1.0;10.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-84.0;;;;;;;;;-88.0;-82.0;-85.0;;;-83.0;-81.0;-81.0;-89.0;;-80.0;-82.0;;;;;-80.0;;;;;
e0653978-3dc4-4c19-b2c7-18aea2ceee5e;2.0;10.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-82.0;;;;;;;;-85.0;-86.0;-83.0;;;;-82.0;-73.0;-72.0;;;-74.0;-74.0;;;;;-72.0;;;;;
697e2cd2-7e3b-4f36-9c56-3c4b77fad4d8;2.0;13.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-88.0;;;;;;;;-85.0;-86.0;-80.0;-89.0;;;-76.0;-75.0;-72.0;;;-78.0;-77.0;;;;;-72.0;;;;;
56ba8cf8-a7dc-4fa0-9f31-14695fdf56fd;4.0;10.0;4.4;a377b162-49fb-4140-bfe1-2565a2260764;Lab 106;;-79.0;;;;;;;;;-80.0;-84.0;-88.0;;;-82.0;-70.0;-70.0;;;-78.0;-79.0;;;;;-73.0;;;;;
4e237d71-3b8a-4571-ba89-57ab49ae8751;7.0;13.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-85.0;-87.0;;;;;-78.0;;-86.0;-59.0;-63.0;-54.0;;;-85.0;;-82.0;-83.0;;;-76.0;-76.0;;;;;-88.0;;;;;
cb4763ca-77a0-46f4-8ebb-d3cf25a94e1d;1.0;13.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-82.0;;;-63.0;-62.0;-63.0;;;;;;;;;-83.0;-83.0;;;;;;;;;;
14d48a99-65ab-40b8-890c-bc73dcce5ccc;7.0;14.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;-91.0;;;;;-80.0;;-92.0;-71.0;-69.0;-65.0;;;-91.0;;;;;;-86.0;-85.0;;;;;;;;;;
630a9d96-62b8-4d79-8903-62012d0dcc4c;4.0;14.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-79.0;;;-65.0;-54.0;-56.0;;;-77.0;;-85.0;-89.0;;;-80.0;-88.0;;;;;-93.0;;;;;
7eb9aedc-24b0-40a8-87c1-d83c22123cb7;1.0;14.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-76.0;;-78.0;-63.0;-65.0;-61.0;;;;;;;;;-82.0;-83.0;;;;;;;;;;
0f5a46a2-9fb4-47d9-986e-9a5f5ab7c42f;3.0;12.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-73.0;;-85.0;;-56.0;-61.0;;;-87.0;;-84.0;-86.0;;;-81.0;-82.0;;;;;-86.0;;;;;
35901b97-0088-41b2-ab53-5940b5994ec3;5.0;14.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;-89.0;;;;;-83.0;;-81.0;-58.0;-53.0;-58.0;;;-85.0;;-86.0;-85.0;;;-75.0;-77.0;;;;;-85.0;;;;;
d5e335ba-6c5f-4e62-b59f-ec7297f8657a;6.0;16.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-84.0;;-85.0;-55.0;-53.0;-61.0;;;-87.0;;-91.0;-88.0;;;-80.0;-77.0;;;;;;;;;;
26ff9715-c4d4-40ed-8190-7c72028998fd;1.0;11.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-89.0;;;;;;-82.0;;-87.0;-72.0;-63.0;-71.0;;;-90.0;;-85.0;-87.0;;;-88.0;-89.0;;;;;;;;;;
59cb07e3-786f-4810-9114-65a9269788aa;4.0;16.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-88.0;;;;;;-85.0;;-83.0;-62.0;-60.0;-67.0;;;-89.0;;-84.0;-85.0;;;-73.0;-73.0;;;;;-85.0;;;;;
093fbafe-488d-4066-9c95-c9bf5da658ac;4.0;15.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-84.0;;;;;;-86.0;;-79.0;-65.0;-66.0;-71.0;;;-83.0;;;;;;-88.0;-82.0;;;;;;;;;;
121ae27b-c525-4fd8-85ac-9b0af2520e8c;6.0;14.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-83.0;-91.0;;;;;-77.0;;-85.0;-65.0;-56.0;-60.0;-86.0;;-83.0;;-83.0;-85.0;;;-75.0;-76.0;;;;;-85.0;;;;;
28ae74aa-d129-400a-b25f-af98bdefb5f9;7.0;11.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;-87.0;;;;;-77.0;;;-64.0;-49.0;-50.0;;;-86.0;-83.0;-84.0;-85.0;;;-76.0;-76.0;;;;;-82.0;;;;;
1b9a94ac-8991-4006-b700-9eb50eca2d86;5.0;15.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-86.0;;;;;;-90.0;;-79.0;-62.0;-71.0;-69.0;;;-87.0;;;;;;-82.0;-82.0;;;;;;;;;;
8df4c5e9-2900-4dc6-9626-4deb8f7f9a7f;6.0;15.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-86.0;-89.0;;;;;-78.0;;-80.0;-66.0;-64.0;-63.0;;;-95.0;;-85.0;-87.0;;;-76.0;-72.0;;;;;-92.0;;;;;
a8b59e7f-bdfe-4341-985c-0c001f144bb9;4.0;12.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-83.0;;;-69.0;-67.0;-62.0;;;;;;;;;-87.0;-84.0;;;;;-88.0;;;;;
6a5c0b21-ab1f-446a-afe2-0441fe4fabd5;4.0;13.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-87.0;;;-65.0;-72.0;-62.0;;;-88.0;;;-87.0;;;-84.0;-85.0;;;;;;;;;;
500d262d-de3b-4dc2-952c-3d198492bcd7;7.0;17.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-78.0;;;;;;-84.0;;-75.0;-61.0;-60.0;-67.0;;;-75.0;;;;;;-70.0;-70.0;;;;;;;;;;
65879395-b7d7-4f70-9f07-70a019fc185f;7.0;15.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-87.0;;;;;;-83.0;;-84.0;-60.0;-78.0;-68.0;-89.0;;-89.0;;;-87.0;;;-84.0;-83.0;;;;;-92.0;;;;;
ee7f8388-d7cf-4240-8ffa-6ab5a9e48ffa;3.0;14.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-86.0;;-83.0;;-64.0;-63.0;;;-89.0;;;;;;-82.0;-82.0;;;;;;;;;;
e7155c1d-5410-43d4-92f7-bf8caea908dd;1.0;18.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-82.0;;-75.0;-64.0;-64.0;-65.0;-88.0;;-88.0;;-89.0;-88.0;;;-80.0;-82.0;;;;;-87.0;;;;;
20bfd360-2055-4bfa-9eda-ce4e89ef2855;5.0;10.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-82.0;;-79.0;-62.0;-59.0;-55.0;;;;;-82.0;-83.0;;;-83.0;-81.0;;;;;-84.0;;;;;
b3c09f82-3018-412d-b6ed-7c6871207898;7.0;10.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-85.0;;;;;;-72.0;;-87.0;-67.0;-59.0;-49.0;;;-93.0;-87.0;-84.0;-83.0;;;-79.0;-80.0;;;;;-88.0;;;;;
f0d79eac-419d-4c90-9000-ecb1846c505d;1.0;17.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-87.0;;-81.0;-71.0;-81.0;-70.0;;;-88.0;;-93.0;-91.0;;;-83.0;-81.0;;;;;;;;;;
7fbb4e5e-81fd-4e0d-b774-73c45a5069ec;4.0;11.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;-91.0;;;;;-81.0;;-82.0;-62.0;-56.0;-63.0;;;;-85.0;-83.0;-83.0;;;-81.0;-80.0;;;;;-82.0;;;;;
52395245-0619-40f3-945b-f40b7e302022;2.0;10.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;-92.0;;;;;-81.0;;-84.0;-60.0;-56.0;-65.0;;;;;-85.0;-86.0;;;-78.0;-77.0;;;;;-82.0;;;;;
c4c31447-c21c-42ee-acff-1bd8a1686cb7;1.0;10.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;-92.0;;;;;-78.0;;-82.0;;-63.0;-61.0;;;-87.0;-88.0;-82.0;-81.0;;;-82.0;-81.0;;;;;-92.0;;;;;
b4df956d-4b36-47ee-a5fc-fa9bc29b2c6f;6.0;12.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-82.0;-95.0;;;;;-75.0;;-87.0;-57.0;-52.0;-49.0;;;-88.0;;-83.0;-85.0;;;-82.0;-83.0;;;;;-86.0;;;;;
e445ecaf-a3b7-4a1d-afd6-351ffd7de809;3.0;16.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-77.0;;;;;;-79.0;;-76.0;-65.0;-65.0;-71.0;;;-76.0;;-88.0;-88.0;;;-78.0;-78.0;;;;;-93.0;;;;;
90b31d0b-e55c-45af-8692-1928a045ff1d;2.0;15.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-80.0;;-78.0;-57.0;-62.0;-65.0;;;-82.0;;-91.0;-91.0;;;-76.0;-81.0;;;;;-88.0;;;;;
5e61999d-4d5e-41b7-8f5b-58985fd05393;5.0;16.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;-86.0;;;;;;-87.0;;-87.0;-60.0;-61.0;-74.0;;;-87.0;;-92.0;;;;-76.0;-76.0;;;;;;;;;;
8d8933c3-b475-4814-958f-313f4378d7fb;2.0;11.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-81.0;;;-66.0;-65.0;-61.0;;;-92.0;;-85.0;-86.0;;;;-84.0;;;;;-87.0;;;;;
f9c3fd48-fac2-4ee1-8f3c-0c620b3791d0;4.0;18.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-80.0;;-70.0;-57.0;-57.0;-64.0;-87.0;;-84.0;;-86.0;-87.0;;;-77.0;-78.0;;;;;-87.0;;;;;
b42c3626-5f5a-486e-b654-bf455503e110;7.0;16.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-78.0;;-79.0;-90.0;-50.0;-62.0;;;-87.0;;;;;;-78.0;-81.0;;;;;;;;;;
a9e300bc-227f-4206-bf13-8a1664dbe056;1.0;12.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-77.0;;;-68.0;-73.0;-66.0;;;;;-85.0;;;;;;;;;;-88.0;;;;;
12d9a038-db45-42b1-8b93-0a54f8ddf5ec;2.0;13.0;7.6;aa7b48e2-ab67-4888-b5c9-1edc21c13d63;Lecture Hall 205;;;;;;;-78.0;;;-59.0;-69.0;-62.0;;;;;;;;;-80.0;-80.0;;;;;;;;;;
