"measId";"measTimestamp";"Position X";" Position Y";"Position Z";"zoneId";"Zonename";"meas X";"meas Y";"meas Z";"gpsLatitude";"gpsLongitude";"gpsAltitude";"N";"109.0";"AIT-L15";"aut-sams-1";"bolyai_E4_floor3";"Bosch_Telemetry";"dd";"doa2";"doa200";"doa203";"doa207";"doa208";"doa6";"EET_3";"FRM";"GEIAKFSZ";"IITAP1";"IITAP1-GUEST";"IITAP2";"IITAP2-GUEST";"IITAP3";"IITAP3-GUEST";"info";"info2";"KEMA10";"kemA4";"KRZ";"library114";"TP-LINK_B2765A";"UPC Wi-Free";"UPC8902044";"wireless";"00:16:53:4C:B1:F9";"00:16:53:4C:B2:02";"00:16:53:4C:B4:EB";"00:16:53:4C:E9:1D";"00:16:53:4C:F2:6A";"00:16:53:4C:F5:2D";"00:16:53:4C:F9:A4";"00:16:53:4C:FA:60";"00:16:53:4C:FA:67";"48:5A:B6:54:35:DC";"6B:C2:26:12:62:60";"DANI 6B:C2:26:12:62:60";"DM06082 48:5A:B6:54:35:DC";"EV3 00:16:53:4C:E9:1D";"EV3 00:16:53:4C:F2:6A";"EV3 00:16:53:4C:FA:60";"EV3 00:16:53:4C:FA:67";"EV3BD 00:16:53:4C:F5:2D";"IZE 00:16:53:4C:B1:F9";"JOE 00:16:53:4C:F9:A4";"MEGAROBOT 00:16:53:4C:B2:02";"MrEv3 00:16:53:4C:B4:EB"
"5b99fcdc-c750-4357-b85a-a490d6d16346";"2016-02-27 12:14:17.0";36.0;14.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"1.7992830276489258";"-0.440574049949646";"0.07259944826364517";"null";"null";"null";"-65";"null";"null";"null";"null";"null";"-81";"-87";"-59";"-72";"null";"-87";"null";"null";"-66";"null";"null";"null";"-69";"-69";"null";"-88";"null";"null";"null";"null";"null";"-92";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"14db78f2-1259-4d5a-8535-27c838532079";"2016-02-27 12:00:14.0";37.0;16.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-1.12649667263031";"-0.3202609717845917";"-0.09966865926980972";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-88";"-86";"-61";"null";"null";"null";"null";"null";"-88";"null";"null";"null";"-76";"-76";"-81";"-81";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"7fd21321-1ef7-44f1-8e4c-712103be521b";"2016-02-27 11:25:03.0";40.0;14.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"1.4530925750732422";"-0.191160187125206";"0.016127632930874825";"null";"null";"null";"-78";"null";"null";"null";"null";"null";"null";"null";"-67";"-85";"null";"null";"null";"null";"-79";"null";"null";"null";"-79";"-79";"null";"null";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"77722f7b-4830-4890-bc79-2b545c238b3b";"2016-02-27 14:58:24.0";37.0;7.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-1.073596715927124";"-1.247688889503479";"-0.09495170414447784";"null";"null";"null";"-69";"null";"-89";"null";"null";"null";"-91";"null";"-54";"-86";"-89";"-76";"null";"null";"-68";"null";"null";"null";"-77";"-77";"null";"null";"null";"null";"null";"null";"null";"-72";"null";"null";"null";"null";1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"deb9ed5c-8e11-4679-bb72-c216b719175d";"2016-02-27 13:08:00.0";34.0;9.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.9415577054023743";"-0.8833960294723511";"0.04874184727668762";"null";"null";"null";"-64";"-93";"-93";"-87";"null";"null";"-76";"-84";"-51";"-81";"-77";"-59";"null";"null";"-65";"null";"null";"null";"-70";"-71";"-81";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"9a5e2828-7080-4cba-b111-13d14afbbb48";"2016-02-27 12:31:32.0";35.0;8.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.6261216998100281";"-0.4751768112182617";"0.103081613779068";"null";"null";"null";"-71";"-93";"null";"-88";"null";"null";"-80";"null";"-55";"null";"-74";"-58";"null";"null";"-70";"null";"null";"null";"-77";"-77";"-88";"null";"null";"null";"null";"null";"null";"-92";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3002e280-3a6b-4608-92a9-dd454847a566";"2016-02-27 13:29:37.0";33.0;10.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.8829740285873413";"-1.0220428705215454";"-0.03029376082122326";"null";"null";"null";"-83";"-91";"-88";"-86";"null";"-87";"-78";"-72";"-56";"-72";"-86";"-65";"null";"null";"-55";"null";"null";"null";"-62";"-64";"-89";"null";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"337fbf35-6b80-4bb8-81dd-9dcfd6af7ef7";"2016-02-27 15:01:26.0";33.0;7.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-1.63629150390625";"-1.1899908781051636";"0.041642576456069946";"null";"null";"null";"-69";"-94";"null";"-86";"null";"null";"-75";"null";"-57";"-88";"-87";"-62";"null";"null";"-69";"null";"null";"null";"-76";"-79";"null";"null";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"67831ace-2f65-498e-9214-02152bdc1db4";"2016-02-27 11:53:50.0";38.0;17.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.33157798647880554";"-0.8400912880897522";"0.1759396195411682";"null";"null";"null";"-70";"null";"-89";"null";"null";"null";"-88";"-85";"-59";"-70";"-93";"-83";"null";"null";"-71";"-93";"null";"null";"-74";"-75";"-88";"-87";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"72c40319-a99d-4de9-9c8f-5319bd18da15";"2016-02-27 11:19:27.0";41.0;11.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"1.2943907976150513";"-0.2973287105560303";"0.016127632930874825";"null";"null";"null";"-75";"null";"null";"null";"null";"null";"-88";"-81";"-60";"null";"null";"-83";"null";"null";"-79";"null";"null";"null";"-77";"-77";"-92";"-89";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"null";0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6f25f537-7933-4423-8656-89be16904c4c";"2016-02-27 11:00:29.0";42.0;13.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.3787512481212616";"-0.9029861092567444";"0.02438540942966938";"null";"null";"null";"-76";"null";"-79";"null";"null";"null";"-82";"-81";"-53";"-77";"null";"-73";"null";"null";"-73";"null";"null";"null";"-71";"-70";"-89";"-86";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-82";0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5687250e-2146-45b2-91a7-92a62c000566";"2016-02-27 11:56:13.0";38.0;20.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.07256808131933212";"-1.1629103422164917";"0.19739554822444916";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"-84";"-84";"-57";"-69";"null";"-84";"null";"null";"-79";"null";"null";"null";"-59";"-59";"-87";"-87";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"-88";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"aa96cbc9-9448-444f-a5e8-ccab2584e513";"2016-02-27 15:06:32.0";32.0;21.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"1.1878427267074585";"-1.2125349044799805";"-0.09065988659858704";"null";"null";"null";"-70";"null";"-94";"null";"null";"null";"-90";"-86";"-52";"-64";"null";"-85";"null";"null";"-72";"null";"null";"null";"-82";"-84";"null";"null";"null";"-93";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"382ca785-f0b3-4b8b-8375-e58f16415675";"2016-02-27 13:42:32.0";31.0;18.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.5841130018234253";"-0.6794666647911072";"0.04252753034234047";"null";"null";"null";"-63";"null";"null";"null";"null";"null";"null";"-93";"-61";"-78";"null";"-88";"null";"null";"-64";"null";"null";"null";"-80";"-79";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"76bc3667-5df6-418b-b012-808af50608a7";"2016-02-27 15:12:52.0";40.0;21.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.06605053693056107";"-1.0942109823226929";"0.1707352101802826";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"-88";"-79";"-67";"-69";"null";"null";"null";"null";"-79";"null";"null";"null";"-76";"-76";"null";"null";"null";"null";"null";"null";"null";"-80";"null";"null";"null";"-84";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e28bda73-1e3d-4ada-8d26-9f1a4862489a";"2016-02-27 11:48:27.0";38.0;12.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"1.1877070665359497";"-0.526871383190155";"0.018179815262556076";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"-83";"-86";"-50";"-76";"-87";"-76";"null";"null";"-61";"null";"null";"null";"-74";"-75";"null";"null";"null";"null";"null";"null";"null";"-88";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"28f697da-1c3c-4b4a-98fd-1ba4d86e45ca";"2016-02-27 12:22:18.0";35.0;18.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.03563506528735161";"-0.5148059725761414";"0.141897052526474";"null";"null";"null";"-70";"null";"-91";"-93";"null";"null";"-85";"null";"-52";"-63";"-85";"-86";"null";"null";"-70";"null";"null";"null";"-69";"-68";"-84";"-86";"null";"null";"null";"null";"null";"-88";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e313b515-ece5-4bfe-919e-bd891220e614";"2016-02-27 11:22:07.0";40.0;11.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"1.6435786485671997";"-0.23285028338432312";"-0.03388532996177673";"null";"null";"null";"-67";"null";"null";"null";"null";"null";"-78";"null";"-54";"-79";"-83";"-74";"null";"null";"-66";"null";"null";"null";"-73";"-73";"null";"null";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"f8a3bf43-da15-4558-b07e-f287143b692d";"2016-02-27 13:54:26.0";30.0;17.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.8152123689651489";"-0.5280100107192993";"0.07532889395952225";"null";"null";"null";"-59";"null";"null";"null";"null";"null";"-92";"-84";"-46";"-71";"null";"-83";"null";"null";"-60";"null";"null";"null";"-78";"-78";"null";"null";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"90b54ca4-677c-444c-bc18-eab39466b047";"2016-02-27 11:36:09.0";39.0;15.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.8831620216369629";"-0.7620174288749695";"0.022723359987139702";"null";"null";"null";"-66";"null";"-88";"null";"null";"null";"-91";"-80";"-50";"-70";"null";"-82";"null";"null";"-67";"null";"null";"null";"-64";"-63";"-79";"-79";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"51aa7c21-707f-4185-976f-5e6d4da7ad06";"2016-02-27 13:50:12.0";30.0;9.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.6952264904975891";"-0.5519027709960938";"0.19362197816371918";"null";"null";"null";"null";"null";"null";"-88";"null";"null";"-80";"-84";"-59";"-82";"-90";"-70";"null";"null";"-78";"null";"null";"null";"-76";"-75";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"335243c0-bfe4-45b5-b284-01ea94860ffe";"2016-02-27 12:16:43.0";36.0;17.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.7817356586456299";"-0.485958456993103";"0.018865687772631645";"null";"null";"null";"-78";"null";"null";"null";"null";"null";"null";"-83";"-51";"-83";"null";"null";"null";"null";"-77";"null";"null";"null";"-67";"-67";"-92";"-90";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"af20ad57-606c-43fc-a246-746993d21cfd";"2016-02-27 11:29:34.0";40.0;19.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.8942884802818298";"-0.6587230563163757";"0.06114816293120384";"null";"null";"null";"-80";"null";"-88";"null";"null";"null";"-84";"-85";"-63";"-71";"null";"null";"null";"null";"-81";"null";"null";"null";"-73";"-73";"-87";"-88";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"bd28e1df-a647-4a3b-bb81-5a38034d3edc";"2016-02-27 11:45:02.0";38.0;8.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.31238284707069397";"-0.47008171677589417";"0.05258306488394737";"null";"null";"null";"-71";"null";"null";"null";"null";"null";"-86";"-85";"-55";"-83";"-82";"-66";"null";"null";"-72";"null";"null";"null";"-79";"-79";"-89";"-89";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"01b329f0-d07d-4620-bdab-1122ba22d100";"2016-02-27 12:15:09.0";36.0;15.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.5442222356796265";"-0.40870529413223267";"-0.03332099691033363";"null";"null";"null";"-67";"null";"null";"null";"null";"null";"-82";"-84";"-54";"null";"null";"-82";"null";"null";"-69";"null";"null";"null";"-65";"-64";"-82";"-85";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"07343d8f-305c-4910-9c13-7bc6961577ad";"2016-02-27 13:49:23.0";30.0;8.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.433349072933197";"-0.6608799695968628";"-0.07982998341321945";"null";"null";"null";"-80";"-92";"null";"-84";"null";"null";"-78";"-88";"-56";"-86";"-79";"-60";"null";"null";"-75";"null";"null";"null";"-78";"-80";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ef2c4f5e-6328-4bb5-a534-03273b996dcd";"2016-02-27 10:48:54.0";42.0;10.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.29357150197029114";"-0.6797982454299927";"-0.021273383870720863";"null";"null";"null";"-83";"null";"null";"null";"null";"null";"null";"-83";"-63";"-84";"null";"-84";"null";"null";"-79";"null";"null";"null";"-83";"-82";"-93";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"19de0df4-9f00-4072-a96b-59b2ca654d3f";"2016-02-27 12:28:33.0";35.0;12.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.5381200313568115";"-0.5509137511253357";"0.05762842670083046";"null";"null";"null";"-83";"-95";"null";"null";"null";"null";"-82";"-79";"-57";"-79";"null";"-70";"null";"null";"-82";"null";"null";"null";"-74";"-74";"-87";"-91";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"2b31aa98-9cc2-4e56-ad28-fdc307fa9a40";"2016-02-27 11:37:06.0";39.0;14.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.7469135522842407";"-0.9477481245994568";"0.27094683051109314";"null";"null";"null";"-74";"null";"-88";"null";"null";"null";"null";"-78";"-52";"-73";"null";"-84";"null";"null";"-72";"null";"null";"null";"-67";"-67";"-85";"-84";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"eacf2ddf-3525-45ac-97c3-46a65a548e21";"2016-02-27 13:57:12.0";30.0;19.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.9988467693328857";"-0.5500589609146118";"0.05258306488394737";"null";"null";"null";"-50";"null";"null";"null";"null";"null";"null";"null";"-55";"-55";"-87";"-84";"-83";"null";"-51";"null";"null";"null";"-75";"-77";"-86";"-84";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"521dee85-d25f-46d9-a4c5-ac85ce66a75b";"2016-02-27 12:29:16.0";35.0;11.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.4361218214035034";"-0.4702935814857483";"0.05449145287275314";"null";"null";"null";"-86";"null";"null";"null";"null";"null";"-80";"-89";"-67";"-78";"null";"-81";"null";"null";"-85";"null";"null";"null";"-79";"-79";"-86";"-86";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"1d456722-0221-49d7-b089-351cb7855139";"2016-02-27 12:27:32.0";35.0;13.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-1.1234413385391235";"-0.5630385279655457";"-0.035073328763246536";"null";"null";"null";"null";"-94";"null";"null";"null";"null";"-77";"-81";"-65";"null";"null";"-76";"null";"null";"-74";"null";"null";"null";"-80";"-79";"-92";"null";"null";"null";"null";"null";"null";"-88";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"9b6fd894-c452-4c03-b7d5-0abb6d224c73";"2016-02-27 13:38:00.0";32.0;19.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.8280694484710693";"-0.5053110122680664";"0.035699114203453064";"null";"null";"null";"-60";"null";"null";"null";"null";"null";"-92";"-88";"-55";"-61";"-91";"-81";"null";"null";"-60";"null";"null";"null";"-84";"-84";"-84";"-85";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"65405a25-a71c-417a-9de2-b6fa4e4c27d6";"2016-02-27 10:57:41.0";42.0;11.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.47084948420524597";"-0.596834659576416";"0.12891079485416412";"null";"null";"null";"-85";"-92";"-76";"null";"null";"-91";"-84";"-76";"-53";"-70";"-87";"-71";"-74";"null";"-62";"null";"null";"null";"-69";"-67";"-77";"-76";"null";"null";"null";"null";"null";"-78";"null";"null";"null";"null";0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"a7df05f8-34d2-44c5-8909-efd609e15bd0";"2016-02-27 11:03:03.0";42.0;15.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.7880192399024963";"-0.7498243451118469";"0.08673834055662155";"null";"null";"null";"-73";"null";"-85";"null";"null";"null";"-82";"-75";"-55";"-66";"null";"-76";"-78";"null";"-68";"null";"null";"null";"-65";"-65";"-80";"-80";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"7031b433-79c0-49aa-a83f-e136770eb21b";"2016-02-27 13:41:34.0";31.0;19.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.5305073261260986";"-0.762551486492157";"0.02221856452524662";"null";"null";"null";"-70";"null";"null";"null";"null";"null";"-89";"-86";"-53";"-76";"-95";"-86";"null";"null";"-68";"null";"null";"null";"-75";"-74";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"c0fd6aff-0298-4223-bd5d-2ca4aa8009e8";"2016-02-27 11:49:24.0";38.0;13.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"-0.10010696947574615";"-0.49872249364852905";"0.05449145659804344";"null";"null";"null";"-67";"null";"null";"null";"null";"null";"-78";"-82";"-49";"-80";"-93";"-85";"-86";"null";"-68";"null";"null";"null";"-73";"-74";"-89";"-88";"null";"null";"null";"null";"null";"-87";"null";"null";"null";"null";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"c8a3442c-8942-49bb-8186-3e795a9aaf9e";"2016-02-27 13:48:04.0";31.0;9.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.4642201364040375";"-0.5626919865608215";"0.052583061158657074";"null";"null";"null";"-66";"null";"null";"-89";"null";"null";"-85";"-83";"-55";"-80";"-76";"-60";"null";"null";"-59";"null";"null";"null";"-65";"-65";"null";"-91";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"f95dbd6a-f59f-483b-9bc7-772ad53b9bd3";"2016-02-27 11:12:38.0";41.0;19.0;7.6;"b33055ec-4fda-4cf1-ae44-b3fd54f94467";"2nd Floor Lobby";"0.4726364314556122";"-0.26974084973335266";"0.1736712008714676";"null";"null";"null";"-78";"null";"-90";"null";"null";"null";"-88";"-82";"-66";"-73";"null";"-89";"null";"null";"-78";"null";"null";"null";"-76";"-76";"-86";"null";"null";"null";"null";"null";"null";"-91";"null";"null";"null";"null";0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
